preprocessing,embeddings,acc,micro_p,micro_r,micro_f1,macro_f1
"['sw', 'd']",sk pos_tags,0.7188075082811924,0.7682653518601524,0.75740167918692,0.7627948375611927,0.6665928030846973
"['sw', 'd']",sk pos_tags deps,0.701877070298123,0.7210548001648125,0.7733097657976138,0.746268656716418,0.6426958616957279
"['sw', 'd']",position,0.7088700772911299,0.7979077508321446,0.7414935925762263,0.7686669720568027,0.6263144343183112
"['sw', 'd']",position   deps,0.7350018402649982,0.7718993928881179,0.7865665046398586,0.7791639308382579,0.6391546094352891
"['sw', 'd']",position  pos_tags,0.7350018402649982,0.7628644939965694,0.7861246133451171,0.7743199129488575,0.6405319783354338
"['sw', 'd']",position  pos_tags deps,0.7320574162679426,0.7586206896551724,0.7874502872293416,0.7727666955767564,0.6368414014774715
"['sw', 'd']",position sk,0.7217519322782481,0.7632275132275133,0.7649138311975254,0.7640697417788569,0.6573579076426183
"['sw', 'd']",position sk  deps,0.6970923813029076,0.7216922438822065,0.7688908528501989,0.7445442875481386,0.6330792713840018
"['sw', 'd']",position sk pos_tags,0.694516010305484,0.7121212121212122,0.7684489615554574,0.7392136025504782,0.6314700915459437
"['sw', 'd']",position sk pos_tags deps,0.6989326463010673,0.7708528584817245,0.726911179849757,0.7482374346145099,0.6362677165606566
"['sw', 'b']",,0.7449392712550608,0.7738095238095238,0.8042421564295184,0.7887323943661971,0.652084348969548
"['sw', 'b']",deps,0.6974604343025396,0.7773620205799813,0.7344233318603623,0.7552828902522153,0.6162298110494728
"['sw', 'b']",pos_tags,0.7272727272727273,0.7838811346240432,0.7693327441449404,0.7765388046387154,0.6418255146636224
"['sw', 'b']",pos_tags deps,0.7434670592565329,0.785022026431718,0.7874502872293416,0.7862342819324951,0.6478376104792607
"['sw', 'b']",sk,0.6889952153110048,0.7301173402868318,0.7423773751657092,0.736196319018405,0.6377332840719575
"['sw', 'b']",sk  deps,0.7239602502760397,0.7674933569530558,0.7657976137870084,0.7666445476664455,0.6742049296954407
"['sw', 'b']",sk pos_tags,0.7283768862716231,0.76784140969163,0.7702165267344233,0.7690271343481138,0.6731975855795702
"['sw', 'b']",sk pos_tags deps,0.7044534412955465,0.726934215970211,0.7764030048608043,0.7508547008547009,0.6472803627295687
"['sw', 'b']",position,0.6779536253220464,0.7783227072094164,0.7012814847547504,0.7377963737796374,0.5936850701497616
"['sw', 'b']",position   deps,0.7445712182554288,0.7792773182411842,0.7909854175872735,0.7850877192982455,0.6493170209701473
"['sw', 'b']",position  pos_tags,0.7453073242546927,0.7813588850174216,0.7927529827662395,0.7870146962053081,0.6525172907979148
"['sw', 'b']",position  pos_tags deps,0.7368421052631579,0.7599164926931107,0.8042421564295184,0.7814512666380422,0.6438743894122453
"['sw', 'b']",position sk,0.7191755612808245,0.7634027470093044,0.7613787008395935,0.7623893805309735,0.666737577466915
"['sw', 'b']",position sk  deps,0.6930437983069562,0.7089430894308943,0.7706584180291648,0.7385136565742113,0.6379850932402233
"['sw', 'b']",position sk pos_tags,0.7022451232977549,0.7220156959933912,0.7724259832081308,0.7463706233988044,0.6493678937385383
"['sw', 'b']",position sk pos_tags deps,0.715495031284505,0.7784431137724551,0.7467962881131242,0.7622913847541724,0.65076846016735
"['sw', 'p']",,0.7394184762605815,0.7749569707401033,0.79584622182943,0.7852626989317637,0.6381057955580024
"['sw', 'p']",deps,0.7258005152741995,0.8029026217228464,0.7578435704816615,0.7797226642418732,0.6418582972044776
"['sw', 'p']",pos_tags,0.7199116672800884,0.7972782731112154,0.7507733097657976,0.7733272644515249,0.6382476895128338
"['sw', 'p']",pos_tags deps,0.7453073242546927,0.7864376926464113,0.7892178524083076,0.7878253198059109,0.6486749951487532
"['sw', 'p']",sk,0.6775855723224145,0.7063559322033899,0.7366327883340699,0.7211767250703007,0.6294023662932993
"['sw', 'p']",sk  deps,0.7099742362900258,0.76497277676951,0.7450287229341582,0.7548690396239087,0.6380439530497571
"['sw', 'p']",sk pos_tags,0.7011409642988591,0.759963768115942,0.7414935925762263,0.7506150749273093,0.6387417986245901
"['sw', 'p']",sk pos_tags deps,0.7033492822966507,0.7214778725131953,0.7852408307556341,0.7520101565806178,0.6523949985595078
"['sw', 'p']",position,0.7394184762605815,0.7967552951780081,0.7812638091029607,0.7889335118250781,0.65238838026608
"['sw', 'p']",position   deps,0.7353698932646301,0.774023694602896,0.7794962439239947,0.7767503302509908,0.6398403715036535
"['sw', 'p']",position  pos_tags,0.7372101582627898,0.7762637362637362,0.7803800265134777,0.7783164389598942,0.6411401392841668
"['sw', 'p']",position  pos_tags deps,0.7320574162679426,0.7660119555935099,0.7927529827662395,0.7791530944625408,0.639338717849567
"['sw', 'p']",position sk,0.7158630842841369,0.7805325987144169,0.7512152010605391,0.7655933348344968,0.6643382248545414
"['sw', 'p']",position sk  deps,0.6956201693043799,0.7133064516129032,0.7817057003977022,0.7459413873076112,0.6431223245310126
"['sw', 'p']",position sk pos_tags,0.6985645933014354,0.7140549273021002,0.7812638091029607,0.746148976577337,0.6519213552474047
"['sw', 'p']",position sk pos_tags deps,0.7162311372837689,0.7806122448979592,0.7437030490499337,0.7617107942973524,0.6604593880904641
"['sw', 'eb']",,0.5524475524475524,0.6048714479025711,0.5925762262483429,0.5986607142857142,0.41703770619262825
"['sw', 'eb']",deps,0.5598086124401914,632,0.5934600088378259,0.6121239744758431,0.4263370690901908
"['sw', 'eb']",pos_tags,0.5704821494295178,0.6439182915506035,0.6129032258064516,0.6280280733529545,0.43833117813866385
"['sw', 'eb']",pos_tags deps,0.5877806404122193,0.6187755102040816,0.6699072028281042,0.643326967960959,0.4621952438642339
"['sw', 'eb']",sk,0.590357011409643,0.6421330982811811,0.6438356164383562,0.6429832303618712,0.4895474258650214
"['sw', 'eb']",sk  deps,0.5653294074346706,0.6749492900608519,0.588157313300928,0.6285714285714286,0.4679824474954653
"['sw', 'eb']",sk pos_tags,0.5594405594405595,0.6776180698151951,0.5832965090587715,0.6269294704345761,0.4634381401908385
"['sw', 'eb']",sk pos_tags deps,0.5793154214206846,0.6017522899243329,0.6676977463543968,0.6330121491411814,0.4729574888897813
"['sw', 'eb']",position,0.5660655134339345,0.6419868791002812,0.6053910737958462,0.6231521491926313,0.43712757662440715
"['sw', 'eb']",position   deps,0.5888847994111152,0.6225409836065574,0.6712328767123288,0.6459706570274294,0.4485864788348625
"['sw', 'eb']",position  pos_tags,0.5892528524107471,0.6195696305318718,0.6743261157755193,0.6457892509521795,0.4650024650563916
"['sw', 'eb']",position  pos_tags deps,0.5737946264262054,0.6038907284768212,0.6447193990278391,0.6236375293866211,0.44378675144188773
"['sw', 'eb']",position sk,0.5712182554287818,0.6772888214466363,0.5916924436588599,0.6316037735849056,0.4705842794867975
"['sw', 'eb']",position sk  deps,0.5752668384247331,0.5975416336241078,0.6659301811754308,0.6298850574712643,0.4668161409221293
"['sw', 'eb']",position sk pos_tags,0.583364004416636,0.6050955414012739,0.6716747680070703,0.6366492146596858,0.4713819951073844
"['sw', 'eb']",position sk pos_tags deps,0.5896209054103791,0.6751292900799247,0.6345558992487847,0.6542141230068336,0.49249657278338993
"['sw', 'nb']",,0.5513433934486566,0.6070127504553734,0.589041095890411,0.597891904014353,0.4165527900130866
"['sw', 'nb']",deps,0.542142068457858,0.6229275225011843,0.5810870525850641,0.6012802926383174,0.3803571845467097
"['sw', 'nb']",pos_tags,0.5439823334560177,0.611365719523373,0.5894829871851525,0.6002249718785151,0.38299912504456046
"['sw', 'nb']",pos_tags deps,0.56900993743099,0.611978068325601,0.6411842686699072,0.6262408286577471,0.4329700825660634
"['sw', 'nb']",sk,0.5929333824070666,0.6305543800253914,0.6584180291648255,0.6441850410722005,0.4940899871262885
"['sw', 'nb']",sk  deps,0.5701140964298859,0.6603955619874577,0.6049491825011047,0.6314575645756457,0.47960744028617436
"['sw', 'nb']",sk pos_tags,0.5517114464482885,0.6617869762746088,0.5793194874060981,0.617813383600377,0.45588920059626853
"['sw', 'nb']",sk pos_tags deps,0.5844681634155319,0.6036392405063291,0.6743261157755193,0.6370277603840534,0.4689600112023931
"['sw', 'nb']",position,0.5303643724696356,0.6079085278704145,0.5638532920901458,0.5850527281063731,0.3691582838475978
"['sw', 'nb']",position   deps,0.5642252484357747,0.5955610357583231,0.6403004860804242,0.6171209540034073,0.42753531003993084
"['sw', 'nb']",position  pos_tags,0.562753036437247,0.6033472803347281,0.6372072470172337,0.6198151730066624,0.42601689987175984
"['sw', 'nb']",position  pos_tags deps,0.5634891424365108,0.5918114143920595,0.6323464427750773,0.6114078188421278,0.4364238821256629
"['sw', 'nb']",position sk,0.5520794994479205,0.656312625250501,0.5788775961113566,0.6151678797839869,0.4517086511976006
"['sw', 'nb']",position sk  deps,0.5756348914243651,0.5920691009030231,0.6663720724701724,0.627027027027027,0.4565360592926025
"['sw', 'nb']",position sk pos_tags,0.5745307324254693,0.5950676213206046,0.6610693769332744,0.6263345195729538,0.4611071828575005
"['sw', 'nb']",position sk pos_tags deps,0.5723224144276776,0.63334827431645,0.6243923994697305,0.6288384512683578,0.46702111628343773
"['d', 'b']",,0.7990430622009569,0.8316916488222698,0.8581528943879806,0.8447150935189213,0.6970264210171884
"['d', 'b']",deps,0.7949944792050055,0.8463576158940397,0.8471056120194432,0.8467314487632508,0.6953449242871385
"['d', 'b']",pos_tags,0.7946264262053736,0.8472468916518651,0.8431285903667698,0.8451827242524919,0.6936669099949259
"['d', 'b']",pos_tags deps,0.7927861612072138,0.8440571939231457,0.8347326557666814,0.8393690291046435,0.6961009233933947
"['d', 'b']",sk,0.7644460802355539,0.7901653242899533,0.8236853733981441,0.8065772392903506,0.7085997557216078
"['d', 'b']",sk  deps,0.770702981229297,0.8145869947275922,0.8192664604507292,0.8169200264375412,0.719252308670896
"['d', 'b']",sk pos_tags,0.778064041221936,0.8265895953757225,0.8214759169244366,0.8240248226950354,0.7188108289448769
"['d', 'b']",sk pos_tags deps,0.7552447552447552,0.7734311328443357,0.8387096774193549,0.804748781004876,0.705892994589211
"['d', 'b']",position,0.7949944792050055,0.8536147283340817,0.8400353513035793,0.8467706013363029,0.6944615999459873
"['d', 'b']",position   deps,0.8016194331983806,0.8466960352422908,0.8493150684931506,0.8480035296712993,0.7052890317843933
"['d', 'b']",position  pos_tags,0.791682002208318,0.8364197530864198,0.8382677861246134,0.8373427499448246,0.6914365274267859
"['d', 'b']",position  pos_tags deps,0.8012513801987486,0.8383751080380294,0.8572691117984975,0.8477168450950404,0.7162715007135969
"['d', 'b']",position sk,0.7740154582259845,0.8135444151275286,0.8174988952717631,0.8155168613621336,0.7080334063146915
"['d', 'b']",position sk  deps,0.7541405962458594,0.7685147713476326,0.8391515687140964,0.8022813688212929,0.704481903565097
"['d', 'b']",position sk pos_tags,0.7478836952521163,0.7657841140529531,0.830755634114008,0.7969478592623993,0.7000633539102129
"['d', 'b']",position sk pos_tags deps,0.7633419212366581,0.8464473056747734,0.7843570481661511,0.8142201834862386,0.6923313770808059
"['d', 'p']",,0.8052999631947,0.8310038119440915,0.8669907202828104,0.8486159169550173,0.7030325140841217
"['d', 'p']",deps,0.7920500552079499,0.8528488111260655,0.8400353513035793,0.846393588601959,0.6917796784062579
"['d', 'p']",pos_tags,0.7832167832167832,0.8361456483126111,0.8320813079982324,0.834108527131783,0.6845127530163327
"['d', 'p']",pos_tags deps,0.8023555391976445,0.8498233215547704,0.8501988510826337,0.8500110448420588,0.7057180097883504
"['d', 'p']",sk,0.7592933382407067,0.7916131792896877,0.8174988952717631,0.8043478260869565,0.6914676060904177
"['d', 'p']",sk  deps,0.7743835112256164,0.8185430463576159,0.8192664604507292,0.8189045936395761,0.7083689821913318
"['d', 'p']",sk pos_tags,0.7721751932278248,0.8061180525635502,0.8267786124613345,0.8163176265270506,0.7141256804006387
"['d', 'p']",sk pos_tags deps,0.7508281192491719,0.7651576394502829,0.8365002209456474,0.7992400253324888,0.706582307920546
"['d', 'p']",position,0.7949944792050055,0.8514056224899599,0.8431285903667698,0.8472468916518651,0.6938260375113373
"['d', 'p']",position   deps,0.8012513801987486,0.8619133574007221,0.8440123729562528,0.8528689439607055,0.705802539123576
"['d', 'p']",position  pos_tags,0.8012513801987486,0.8542039355992844,0.8440123729562528,0.8490775727939543,0.7017850312666775
"['d', 'p']",position  pos_tags deps,0.7946264262053736,0.8186790071518721,0.8599204595669465,0.838793103448276,0.699392874979514
"['d', 'p']",position sk,0.7758557232241443,0.8174219093708754,0.8210340256296951,0.8192239858906525,0.7088997648305968
"['d', 'p']",position sk  deps,0.7526683842473316,0.7670731707317073,0.8338488731771984,0.799068388735973,0.698396885249943
"['d', 'p']",position sk pos_tags,0.75046006624954,0.766612641815235,0.8360583296509059,0.7998309025575989,0.7072092656256895
"['d', 'p']",position sk pos_tags deps,0.7754876702245124,0.851956624233852,0.7984975695978789,0.8243613138686131,0.71186854601319
"['d', 'eb']",,0.7423629002576371,0.798237885462555,0.8007070260715864,0.799470549305096,0.6435130353443484
"['d', 'eb']",deps,0.7195436142804564,0.7832074633496224,0.7790543526292532,0.7811253876827648,0.6270486264053053
"['d', 'eb']",pos_tags,0.7199116672800884,0.787567084078712,0.7781705700397702,0.7828406312513891,0.6291229794541943
"['d', 'eb']",pos_tags deps,0.7165991902834008,0.764179104477612,0.7918692001767565,0.7777777777777778,0.6169221477450669
"['d', 'eb']",sk,0.7099742362900258,0.7260383386581469,0.8033583738400354,0.7627438640654499,0.6173380098366357
"['d', 'eb']",sk  deps,0.7099742362900258,0.7714912280701754,0.7772867874502872,0.7743781642086727,0.6357559532395823
"['d', 'eb']",sk pos_tags,0.7040853882959146,0.7720160929816718,0.7631462660185594,0.7675555555555554,0.63096674718186
"['d', 'eb']",sk pos_tags deps,0.7232241442767758,0.7381615598885793,0.8197083517454706,0.7768006700167505,0.6421348898896677
"['d', 'eb']",position,0.7228560912771439,0.7854609929078015,0.7830313742819266,0.7842443018366896,0.6336385824959417
"['d', 'eb']",position   deps,0.7202797202797203,0.7675213675213676,0.7936367653557225,0.7803606343688899,0.6234453573583658
"['d', 'eb']",position  pos_tags,0.722488038277512,0.7606047879042419,0.8002651347768449,0.7799310938845823,0.6153871232148399
"['d', 'eb']",position  pos_tags deps,0.722488038277512,0.7497962510187449,0.8130799823243482,0.7801568793724826,0.6131786070671559
"['d', 'eb']",position sk,0.701509017298491,0.7686500888099467,0.7649138311975254,0.7667774086378737,0.6284333215009362
"['d', 'eb']",position sk  deps,0.7217519322782481,0.7377113645300826,0.828988068935042,0.7806908031627132,0.6419083573717792
"['d', 'eb']",position sk pos_tags,0.7191755612808245,0.7415594855305466,0.8152894387980557,0.7766785939802147,0.6358595757554067
